TIME, VALUE
17:55:00, 11.7117474
17:56:00, 11.70215427
17:57:00, 11.73973154
17:58:00, 11.73325596
17:59:00, 11.74558506
18:00:00, 11.75458435
18:01:00, 11.76369512
18:02:00, 11.78430623
18:03:00, 11.794999
18:04:00, 11.82403909
18:05:00, 11.80962043
18:06:00, 11.84116099
18:07:00, 11.88154925
18:08:00, 11.85652402
18:09:00, 11.94735538
18:10:00, 11.96457303
18:11:00, 12.00134315
18:12:00, 11.99778448
18:13:00, 11.95193229
18:14:00, 11.99985249
18:15:00, 12.05761891
18:16:00, 12.02399636
18:17:00, 12.14469611
18:18:00, 12.14878832
18:19:00, 12.20368951
18:20:00, 12.23583997
18:21:00, 12.12768711
18:22:00, 12.13803131
18:23:00, 12.31119932
18:24:00, 12.29653543
18:25:00, 12.24340951
18:26:00, 12.23851299
18:27:00, 12.19994269
18:28:00, 12.39070188
18:29:00, 12.39453319
18:30:00, 12.40598795
18:31:00, 12.3144911
18:32:00, 12.40545498
18:33:00, 12.234549
18:34:00, 12.25186301
18:35:00, 12.12765262
18:36:00, 12.28819393
18:37:00, 12.1682798
18:38:00, 12.14299306
18:39:00, 12.09423063
18:40:00, 11.97066815
18:41:00, 11.79340738
18:42:00, 11.87156992
18:43:00, 11.68460223
18:44:00, 11.52457875
18:45:00, 11.67058436
18:46:00, 11.56376056
18:47:00, 11.49203112
18:48:00, 11.27448304
18:49:00, 11.18954382
18:50:00, 11.37504279
18:51:00, 11.341289
18:52:00, 10.93621915
18:53:00, 11.01982386
18:54:00, 11.10222267
18:55:00, 10.87761151
18:56:00, 10.94144165
18:57:00, 10.94364968
18:58:00, 10.72659726
18:59:00, 10.6617548
19:00:00, 10.57084547
19:01:00, 10.82118634
19:02:00, 10.66154557
19:03:00, 10.60189895
19:04:00, 10.56159828
19:05:00, 10.78910803
19:06:00, 10.61648522
19:07:00, 10.45773214
19:08:00, 10.73878353
19:09:00, 10.64602253
19:10:00, 10.70698299
19:11:00, 10.48986967
19:12:00, 10.63850451
19:13:00, 10.37841688
19:14:00, 10.53146448
19:15:00, 10.69572526
19:16:00, 10.73514668
19:17:00, 10.47528493
19:18:00, 10.69080514
19:19:00, 10.65219871
19:20:00, 10.91113036
19:21:00, 10.75218792
19:22:00, 10.85233417
19:23:00, 10.92272484
19:24:00, 10.92753504
19:25:00, 10.97196674
19:26:00, 10.99122078
19:27:00, 10.9746612
19:28:00, 11.28805265
19:29:00, 11.31818702
19:30:00, 11.11561765
19:31:00, 11.28844186
19:32:00, 11.4449383
19:33:00, 11.30407276
19:34:00, 11.58558977
19:35:00, 11.59343172
19:36:00, 11.81527506
19:37:00, 11.65294605
19:38:00, 11.87944285
19:39:00, 11.8060364
19:40:00, 11.99624512
19:41:00, 11.93795734
19:42:00, 11.90356745
19:43:00, 12.17345497
19:44:00, 12.04013291
19:45:00, 11.97572812
19:46:00, 12.25712159
19:47:00, 11.93751391
19:48:00, 11.94781843
19:49:00, 12.10280827
19:50:00, 12.21531658
19:51:00, 12.06429307
19:52:00, 11.97659038
19:53:00, 12.18004394
19:54:00, 11.96555312
19:55:00, 12.10116147
19:56:00, 12.21953625
19:57:00, 12.19023374
19:58:00, 11.95608751
19:59:00, 12.06738191
20:00:00, 11.97522101
20:01:00, 11.96004358
20:02:00, 12.00116132
20:03:00, 11.89092799
20:04:00, 11.72857922
20:05:00, 11.72596499
20:06:00, 11.89497291
20:07:00, 11.66168781
20:08:00, 11.63234875
20:09:00, 11.68834763
20:10:00, 11.68078723
20:11:00, 11.62212424
20:12:00, 11.56525579
20:13:00, 11.61347689
20:14:00, 11.68388863
20:15:00, 11.5919774
20:16:00, 11.65494981
20:17:00, 11.51702127
20:18:00, 11.52965903
20:19:00, 11.52319614
20:20:00, 11.53709887
20:21:00, 11.58170646
20:22:00, 11.46637248
20:23:00, 11.47929902
20:24:00, 11.53756755
20:25:00, 11.59189321
20:26:00, 11.51757295
20:27:00, 11.59459863
20:28:00, 11.58205212
20:29:00, 11.60017922
20:30:00, 11.62657027
20:31:00, 11.63296154
20:32:00, 11.6659754
20:33:00, 11.7092801
20:34:00, 11.73936864
20:35:00, 11.78117999
20:36:00, 11.83277056
20:37:00, 11.89842862
20:38:00, 11.96100555
20:39:00, 12.02725397
20:40:00, 12.11337958
20:41:00, 12.1958697
20:42:00, 12.25775953
20:43:00, 12.33881438
20:44:00, 12.41347667
20:45:00, 12.52605395
20:46:00, 12.64880124
20:47:00, 12.74770621
20:48:00, 12.80660452
20:49:00, 12.92561199
20:50:00, 12.91557851
20:51:00, 13.08181988
20:52:00, 13.16009112
20:53:00, 13.21366947
20:54:00, 13.23299843
20:55:00, 13.31399119
20:56:00, 13.39682397
20:57:00, 13.5260258
20:58:00, 13.48663806
20:59:00, 13.5184635
21:00:00, 13.55350614
21:01:00, 13.69988644
21:02:00, 13.63784545
21:03:00, 13.83582651
21:04:00, 13.76530751
21:05:00, 13.79919547
21:06:00, 13.91416073
21:07:00, 13.79472777
21:08:00, 13.89636331
21:09:00, 13.80860695
21:10:00, 13.99913778
21:11:00, 13.86012603
21:12:00, 13.91945904
21:13:00, 13.78149414
21:14:00, 13.74519359
21:15:00, 13.96896333
21:16:00, 13.80236092
21:17:00, 13.76002277
21:18:00, 13.73203528
21:19:00, 13.89461176
21:20:00, 13.72276337
21:21:00, 13.65520193
21:22:00, 13.77270695
21:23:00, 13.72614565
21:24:00, 13.81830753
21:25:00, 13.71315523
21:26:00, 13.68631878
21:27:00, 13.43287363
21:28:00, 13.40667135
21:29:00, 13.48616183
21:30:00, 13.31230304
21:31:00, 13.34632522
21:32:00, 13.4538338
21:33:00, 13.26629358
21:34:00, 13.14152332
21:35:00, 13.4589577
21:36:00, 13.07180012
21:37:00, 13.35999341
21:38:00, 13.19426341
21:39:00, 13.2312025
21:40:00, 13.2270565
21:41:00, 13.05231397
21:42:00, 12.91373505
21:43:00, 12.99057191
21:44:00, 12.94144178
21:45:00, 13.12969204
21:46:00, 13.20132751
21:47:00, 13.21194658
21:48:00, 13.14471962
21:49:00, 13.01808397
21:50:00, 13.2022704
21:51:00, 13.06449605
21:52:00, 13.20241685
21:53:00, 13.23409706
21:54:00, 13.25638181
21:55:00, 13.22712442
21:56:00, 13.50895575
21:57:00, 13.20189814
21:58:00, 13.36243951
21:59:00, 13.45483063
22:00:00, 13.69014441
22:01:00, 13.78465779
22:02:00, 13.84502675
22:03:00, 13.53291629
22:04:00, 13.72684451
22:05:00, 14.00010088
22:06:00, 13.97265581
22:07:00, 14.04176364
22:08:00, 13.78835609
22:09:00, 13.85770733
22:10:00, 13.94907232
22:11:00, 13.87614746
22:12:00, 13.91892243
22:13:00, 14.06105697
22:14:00, 14.26415805
22:15:00, 14.08182399
22:16:00, 14.12848062
22:17:00, 14.14145393
22:18:00, 14.17498432
22:19:00, 14.32206901
22:20:00, 14.33344337
22:21:00, 14.33994514
22:22:00, 14.44089617
22:23:00, 14.15841449
22:24:00, 14.27700443
22:25:00, 14.14462263
22:26:00, 14.14133044
22:27:00, 14.22695532
22:28:00, 14.21240018
22:29:00, 14.28929187
22:30:00, 14.31859179
22:31:00, 14.1818133
22:32:00, 14.38647271
22:33:00, 14.05173534
22:34:00, 14.09759547
22:35:00, 14.04895799
22:36:00, 14.13838306
22:37:00, 13.90428991
22:38:00, 13.84113027
22:39:00, 13.882798
22:40:00, 13.97941103
22:41:00, 13.91055911
22:42:00, 13.73796515
22:43:00, 13.69348811
22:44:00, 13.63922406
22:45:00, 13.47435863
22:46:00, 13.44720656
22:47:00, 13.31565401
22:48:00, 13.27958549
22:49:00, 13.08084843
22:50:00, 13.14235356
22:51:00, 12.98471319
22:52:00, 12.94580812
22:53:00, 12.93502579
22:54:00, 12.71282594
22:55:00, 12.7757745
22:56:00, 12.66744644
22:57:00, 12.6589546
22:58:00, 12.54447215
22:59:00, 12.5004312
23:00:00, 12.45570496
23:01:00, 12.4045441
23:02:00, 12.46138586
23:03:00, 12.40518171
23:04:00, 12.36410114
23:05:00, 12.32116683
23:06:00, 12.36670292
23:07:00, 12.3212439
23:08:00, 12.33356936
23:09:00, 12.32004578
23:10:00, 12.35018065
23:11:00, 12.36319826
23:12:00, 12.36121206
23:13:00, 12.37425941
23:14:00, 12.38265596
23:15:00, 12.39101833
23:16:00, 12.40086209
23:17:00, 12.42289042
23:18:00, 12.43761097
23:19:00, 12.43894894
23:20:00, 12.45258527
23:21:00, 12.51478165
23:22:00, 12.55246905
23:23:00, 12.57715785
23:24:00, 12.57492302
23:25:00, 12.57214765
23:26:00, 12.58153414
23:27:00, 12.64417246
23:28:00, 12.70193078
23:29:00, 12.67900315
23:30:00, 12.70692504
23:31:00, 12.78976601
23:32:00, 12.82819341
23:33:00, 12.82294748
23:34:00, 12.74326718
23:35:00, 12.90171319
23:36:00, 12.86568366
23:37:00, 12.78951588
23:38:00, 12.96138182
23:39:00, 12.91368722
23:40:00, 12.93856609
23:41:00, 12.85642678
23:42:00, 12.98564429
23:43:00, 12.87497475
23:44:00, 12.89294129
23:45:00, 12.80084976
23:46:00, 12.94102941
23:47:00, 12.89830099
23:48:00, 12.97991124
23:49:00, 12.69560309
23:50:00, 12.87727731
23:51:00, 12.73855656
23:52:00, 12.66289603
23:53:00, 12.49016401
23:54:00, 12.69901916
23:55:00, 12.57331247
23:56:00, 12.58216831
23:57:00, 12.2173395
23:58:00, 12.15567622
23:59:00, 12.13322796
00:00:00, 12.20980433
